id|name|brand|details|price|size|is_by_weight
2107|REFRESCO TE LIMON PARA DILUIR (CON EDULCORANTES)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=11307|1.3| CAJA 12 SOBRES - 36 G|false
4770|PASTILLAS EFERVESCENTES MANICURA| DELIPLUS|""|3.75| CAJA 5 U|false
2109|REFRESCO TE LIMON| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=27864|0.32| LATA 330 ML|false
2110|REFRESCO TE LIMON| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=27863|1.92| LATA PACK 6 X 330 ML -1980 ML|false
2111|REFRESCO TE LIMON| NESTEA|https://www.telecompra.mercadona.es/detall_producte.php?id=27903|1.69| BOTELLA 1500 ML|false
2112|REFRESCO TE LIMON| NESTEA|https://www.telecompra.mercadona.es/detall_producte.php?id=27801|0.75| LATA 330 ML|false
2113|REFRESCO TE LIMON| NESTEA|https://www.telecompra.mercadona.es/detall_producte.php?id=28509|5.68| LATA PACK 8 X 330 ML - 2640 ML|false
2114|REFRESCO TE MANGO CERO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=28154|0.9| BOTELLA 1500 ML|false
2115|REFRESCO TE MANGO Y PIÑA, HACENDADO| BOTELLA 1|https://www.telecompra.mercadona.es/detall_producte.php?id=11097|0.9|5 L|false
2116|REFRESCO TE MELOCOTON CERO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=28422|1.92| LATA PACK 6 X 330 ML - 1980 ML|false
2117|REFRESCO TE MELOCOTON CERO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=28088|0.75| BOTELLA 1500 ML|false
